Zona Protejata,Latitude,Longitude,Mai multe detalii
Zona naturală protejată Scroviștea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Miru - Bora,45.39839525,23.6686045257635,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Caprelor,45.2692247,24.1269634074573,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Cenad,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Grădiștea Muncelului - Cioclovina,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Valea Fagilor,45.2133704,28.3093538,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Arboretumul Bazoș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Râpa Roșie - Dealul Morii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Insula Popina,44.9683087,28.9756809499012,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Negru,46.59902585,25.0817320292622,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Bratca,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Oltețului,45.0248332877383,23.8167280400027,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Osoiu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Dunăreni,44.1937055,27.7696052527417,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Nisiparia Hulubaș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Comana,45.8831723,25.3060052,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana cu narcise Negrași,44.6011065,25.1438573934456,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Buda,45.5907785,24.6681953951059,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Galbenei,46.4768918,22.733682,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Codrul Secular Runc,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cetatea Rădesei,46.6301918,22.7080629,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Platoul carstic Padiș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Păcău,46.66222,22.19965,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer de pe Dealul Șomleului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Comana,44.13185175,26.1632093347672,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Natural Văcărești,44.4062948,26.1265899,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ostrovul Mare,43.6989081,24.7585082,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Holbav,45.6582754,25.3864606,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Turbăria de la Dersca,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Bucecea - Bălțile Siretului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Tăușoare,47.4458226,24.5271584,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Posmuș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Carhaga,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Vulcanii Noroioși Pâclele Mari,45.3391925,26.7084580072037,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Geoparcul Dinozaurilor Țara Hațegului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Arinișul de la Horlăceni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mlaștina Hergheliei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Ostrovului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Fântânele,47.2375019,25.0051955,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Stânca Ripiceni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera lui Ion Bârzoni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Gârliștei,45.1496026,21.8592721925873,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Muzeul Trovanților,45.1376385,24.0687810307118,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Reșca,44.1817778,24.4304146057824,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Codrul secular Loben,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Uspenia,47.7460011,26.6687036283876,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Vălișoarei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Ghețarul Scărișoara,46.4899218,22.8104874,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Vulcanii Noroioși de la Băile Homorod,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Microcanionul în bazalt de la Hoghiz,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Focul Viu - Lopătari,45.5358958,26.5487556,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Soceni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Domogled,44.87968545,22.4134826912136,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Stanciului,45.5071905,25.1947238,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana Florilor,45.4884868,23.9486803,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
"Fânațele Clujului - ""La Craiu",,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Corbu - Nuntași - Histria,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Dancu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Adunații de Geormane,44.1480685,23.9058782802381,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pietrosul Mare,47.6539868,23.5631967,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Camnița,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Esechioi,44.0503455,27.402353128421,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
"Fânațele Clujului - ""La Copârșaie",,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Grindul Lupilor,44.6351515,28.833885,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mestecănișul Reci - Bălțile de la Ozun - Sânt,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Vama Veche - 2 Mai,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Allah Bair,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Balta Cilieni - Băilești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Gura Dobrogei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Tătarului,45.3625713,25.432512,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Pogănești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pereții calcaroși de la Petroșani,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Barcului,46.7750224,23.7113505070188,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Șoimilor,46.1493894,25.8507243,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Borovăț,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Râmețului,46.295927673985,23.4639712455351,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Sloboda,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul din Șesuri,46.4939277,22.8113424,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Ampoiței,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Cibului,46.037079,23.1824115,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Varului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Vârtopașu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea de stejar pufos de la Carand,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Pojarul Poliței,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Insula Igriș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Stratele cu Aptychus de la Pojorâta,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea de larice Coștiui,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația geologică  Agighiol,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ocnele Mari,45.0884608,24.2966578,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Focul Viu de la Andreiașu de Jos,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Mociar,46.7537115,24.8204646728924,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Toșorog,46.8898925,25.8338483,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația paleontologică Golești,45.1413352,24.4590750516071,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Fâneața de la Glodeni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Calcarele de Rona,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
"Pădurea ""La Castani",,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Tinovul Găina - Lucina,47.6473821,25.1953862159091,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația peisagistică Tusa - Barcău,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Zackel,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Bistra,45.7624675,21.3426297719937,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Hârboanca,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul Piciorul Boului,45.57807845,24.3849099213339,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piramidele de la Slătioara,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul lui Bârca,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Șuvara Sașilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Codrul Secular Slătioara,47.44640595,25.6292683338965,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Verdele - Cheile Nărujei II,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Calcarele eocene de la Turnu Roșu - Porcești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația de liliac Fântâna Mare,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Muchiile Cernei - Iaila,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Clopot,45.2703948,24.1308959,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Mahomencea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Niculițel,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Muntele Goru,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Scaunul Domnului,47.0317714,24.9118658,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ostrovul Șoimul,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ostrovul Haralambie,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pârâul Pietrei - Bazga Răducăneni,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Gura Dobrogei,44.4813637,28.5277444,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Mândrești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Insulele Prundu cu Păsări,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Stânca Grunzii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Găldiței și Turcului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Coiba Mare,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Plaiului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Taul fara fund de la Băgău,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Glodului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Hârtop V,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Piatra Bălții,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Baltele Gurahonț,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Granitul de la Albești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mlaștina de la Iaz,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Letea,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Rac,45.267603,24.1365703,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Valea Bâlii,45.65570585,22.7004054,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dumbrava Sibiului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Reghiu - Scruntaru,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Prundul Mare,45.7214634923363,24.3750610852065,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Măgura - Nucșoara,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Jnepenișul Stricatul,45.49135105,23.8843548873277,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Izverna,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Casa Pădurii din Pădurea Potelu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Beidaud,44.7120365,28.5847658,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mlaștina Mosoroasa,45.1513233,24.2908184,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Ostrovul Ciocănești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Deniz Tepe,45.0073956,28.6883589,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Turbăria Ruginosu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Caraula,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Șcheia,46.9303649,27.5162202,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația de orbeți de la Apahida,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mânăstirea Cocoș,45.21145665,28.4154569475875,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Ghiunghiurmez,44.9572115,28.2411793194179,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dealul Sarica,45.1820393,28.5387716,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Ordâncuței,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Văii Ceții,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul din Hoanca Urzicarului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera de la Groși,46.4135725,23.4753986,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Despicată,46.2973719,23.1285019,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Pravului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Geogelului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Runcu - Groși,46.16833155,22.1204717052189,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Manastirii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Valea Morii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Izbucul Mătișești,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Schitu - Dălhăuți,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Bălătău,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pârâul Bozu,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Latorița,45.37887915,23.9241743373122,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Celea Mare - Valea lui Ene,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Roșoșa,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peceneaga,45.0084884,28.1487232,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Vânătările Ponorului,46.3748664,23.4572033,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Vidolm,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Calcarele de la Ampoița,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Boului,46.1080188,23.4601642,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Caprei,46.2930526,23.4747412,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Izbucul Poliței,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera Hodobana,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Valea Rea,45.3746988,22.9052242042528,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Poiana cu narcise Rovina,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Runcului,46.5082891,23.4399209,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Rezervația de soluri sărăturate,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cascada Vârciorog,46.4803234,22.691142,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Tecșeștilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Mănăstirii,44.71477485,26.0393200143882,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Carasan - Teke,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Complexul geologic Racoșul de Jos,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Geoparcul Platoul Mehedinți,44.82366745,22.53918935,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Parcul Național Defileul Jiului,45.2724721,23.3750692850891,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Pojorâtele,44.15082135,25.0556076481212,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera cu Apă din Valea Polevii,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Bugeac,44.0789531,27.4339532430338,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lacul Tătarilor,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Lapiș,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pădurea Merișor - Cotul Zătuanului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Calcarele de la Valea Mică,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Avenul de la Tău,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Gârdișoarei,46.5466182,22.7663959,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Albacului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Piatra Poienii,46.8082831,25.8194916,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Cheile Întregalde,46.2842286069874,23.4591689566116,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Monoroștia,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Locul fosilifer Zăbalț,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Huda Orbului,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Peștera de la Hoanca Apei,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Small Island of Braila,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Dumbravita Fishpond Complex,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Mures Floodplain,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lake Techirghiol,44.0373759,28.636194760853,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Iron Gates Natural Park,44.66268175,22.055938314555,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Bistret,43.8912292,23.4994752,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Lake Calarasi,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Olt-Danube Confluence,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Suhaia,43.7395259,25.2529148,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Blahnita,44.3591734,22.7839569,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Borcea Arm,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Calafat-Ciuperceni-Danube,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Canaralele de la Harsova,44.6803594,27.9428328731633,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Danube Islands Bugeac-Iotormac,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Jiu-Danube Confluence,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Old Danube-Macin Arm,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Pietrosul Mare Nature Reserve,,,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Retezat National Park,45.324775,22.78779938,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
Danube Delta,45.29633325,29.3132829807607,https://ananp.gov.ro/ariile-naturale-protejate-ale-romaniei/
